env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
cube,mppi_ffjepa_s10k3,100,8,42|43|44|45|46|47|48|49,18.46,0.96,19.53|18.75|17.97|22.66|20.31|17.97|13.28|17.19,
cube,mppi_flat_rh5,100,8,42|43|44|45|46|47|48|49,9.67,0.75,10.94|7.03|9.38|6.25|12.50|10.94|9.38|10.94,
cube,mppi_router,100,8,42|43|44|45|46|47|48|49,21.29,0.95,20.31|19.53|21.88|24.22|24.22|23.44|16.41|20.31,0.990
cube,mppi_surveyor,100,8,42|43|44|45|46|47|48|49,19.34,1.06,21.88|21.09|18.75|21.88|19.53|19.53|12.50|19.53,0.983
cube,blindk,150,8,42|43|44|45|46|47|48|49,32.42,1.16,36.72|29.69|33.59|33.59|26.56|33.59|35.16|30.47,0.338
cube,ffjepa_s10k3,150,8,42|43|44|45|46|47|48|49,25.98,1.60,31.25|19.53|30.47|21.88|23.44|24.22|25.78|31.25,
cube,gcblind_off_s123,150,8,42|43|44|45|46|47|48|49,65.62,0.98,61.72|70.31|67.19|64.84|64.06|63.28|65.62|67.97,0.333
cube,gcblind_off_s42,150,8,42|43|44|45|46|47|48|49,51.07,0.99,52.34|47.66|52.34|50.00|52.34|49.22|48.44|56.25,0.333
cube,gcblind_off_s456,150,8,42|43|44|45|46|47|48|49,48.73,0.96,51.56|46.88|46.09|51.56|46.88|45.31|50.00|51.56,0.333
cube,gcevery_off_s123,150,8,42|43|44|45|46|47|48|49,59.08,0.63,58.59|57.03|59.38|61.72|56.25|59.38|60.16|60.16,1.000
cube,gcevery_off_s42,150,8,42|43|44|45|46|47|48|49,51.17,0.90,53.12|48.44|53.91|48.44|52.34|47.66|52.34|53.12,1.000
cube,gcevery_off_s456,150,8,42|43|44|45|46|47|48|49,49.12,0.87,50.00|47.66|50.00|51.56|48.44|44.53|52.34|48.44,1.000
cube,gcidm_imag,150,8,42|43|44|45|46|47|48|49,51.37,0.96,53.12|51.56|57.03|48.44|50.00|51.56|50.00|49.22,0.891
cube,gcidm_off_s123,150,8,42|43|44|45|46|47|48|49,13.67,0.29,14.06|13.28|14.84|13.28|13.28|14.84|13.28|12.50,
cube,gcidm_off_s42,150,8,42|43|44|45|46|47|48|49,31.55,0.74,34.38|34.38|28.91|31.25|32.03|29.69|29.69|32.03,
