env,arm,t,n_seeds,seeds,sr_mean_pct,sr_se_pct,sr_per_seed,call_ratio
tworoom,mppi_flat_rh2,50,8,42|43|44|45|46|47|48|49,45.90,2.09,46.88|46.88|34.38|45.31|50.00|54.69|42.19|46.88,
tworoom,mppi_pair_accept,50,8,42|43|44|45|46|47|48|49,34.38,1.25,31.25|29.69|35.94|32.81|37.50|40.62|32.81|34.38,0.959
tworoom,mppi_pair_blind,50,8,42|43|44|45|46|47|48|49,28.32,2.51,35.94|28.12|20.31|20.31|31.25|39.06|21.88|29.69,0.401
tworoom,mppi_pair_every,50,8,42|43|44|45|46|47|48|49,35.35,2.17,34.38|32.81|26.56|43.75|37.50|42.19|28.12|37.50,1.000
tworoom,mppi_router,50,8,42|43|44|45|46|47|48|49,34.38,1.25,31.25|29.69|35.94|32.81|37.50|40.62|32.81|34.38,0.959
tworoom,icem_flat_rh2,75,8,42|43|44|45|46|47|48|49,40.43,2.73,37.50|29.69|46.88|29.69|46.88|50.00|40.62|42.19,
tworoom,icem_pair_accept,75,8,42|43|44|45|46|47|48|49,84.77,1.91,84.38|82.81|79.69|96.88|85.94|81.25|81.25|85.94,0.927
tworoom,icem_pair_blind,75,8,42|43|44|45|46|47|48|49,73.63,1.33,75.00|73.44|75.00|67.19|76.56|78.12|75.00|68.75,0.357
tworoom,icem_pair_every,75,8,42|43|44|45|46|47|48|49,81.84,1.06,82.81|78.12|81.25|81.25|87.50|84.38|79.69|79.69,1.000
tworoom,icem_router,75,8,42|43|44|45|46|47|48|49,84.77,1.91,84.38|82.81|79.69|96.88|85.94|81.25|81.25|85.94,0.927
tworoom,mppi_flat_rh2,75,8,42|43|44|45|46|47|48|49,33.01,2.03,26.56|29.69|39.06|32.81|43.75|31.25|32.81|28.12,
tworoom,mppi_pair_accept,75,8,42|43|44|45|46|47|48|49,24.41,1.47,23.44|18.75|31.25|20.31|26.56|28.12|25.00|21.88,0.952
