rel,accepted,state_dist
0.387478,0,19.577847
0.164435,1,9.381954
0.517252,0,84.363548
0.196116,1,6.140986
0.163629,1,3.622566
0.367288,0,89.009275
0.551660,0,27.645706
0.106265,1,3.890285
0.312170,0,22.245120
0.117051,1,18.836525
0.169779,1,10.067421
0.265452,0,12.314821
0.296759,0,15.647617
0.243700,0,20.779061
0.167524,1,16.295008
0.275597,0,17.093285
0.466431,0,35.362800
0.298577,0,11.924804
0.529620,0,22.730829
0.231126,0,6.306603
0.138911,1,1.843792
0.321480,0,14.366250
0.338021,0,14.520387
0.290219,0,26.202264
0.395585,0,13.449912
0.113541,1,11.015216
0.109508,1,5.863712
0.198337,1,38.698141
0.376639,0,26.118984
0.128835,1,13.657642
0.192043,1,9.707002
0.339871,0,36.313173
0.285380,0,6.482379
0.211511,0,25.279806
0.140083,1,10.733584
0.270613,0,3.406107
0.233022,0,9.249631
0.396464,0,44.506004
0.177162,1,14.272701
0.263279,0,23.655108
0.293187,0,21.543102
0.377499,0,13.969898
0.184682,1,10.469654
0.103003,1,5.403980
0.195840,1,19.527859
0.742720,0,17.594648
0.504274,0,33.396932
0.227655,0,7.346043
0.114726,1,1.305679
0.194313,1,11.807437
0.519983,0,55.135985
0.415838,0,5.357728
0.330170,0,8.696284
0.213773,0,35.744081
0.559152,0,26.259032
0.159599,1,3.050465
0.232827,0,27.544927
0.258529,0,13.201110
0.474660,0,60.080897
0.262832,0,25.083076
0.988698,0,37.752766
0.180686,1,22.727404
0.289555,0,14.520732
0.164566,1,7.984241
0.150067,1,8.990675
0.302985,0,19.977819
0.195555,1,15.175756
0.354673,0,6.866335
0.173669,1,15.724638
0.161347,1,4.252748
0.365206,0,16.247155
0.453462,0,36.174322
0.115928,1,6.407932
0.239148,0,5.440465
0.538985,0,19.941928
0.277332,0,4.394765
0.119183,1,8.745785
0.323844,0,10.609783
0.328856,0,39.660092
0.317816,0,17.825440
0.150996,1,4.740289
0.280780,0,16.368699
0.220121,0,8.215712
0.162415,1,27.620967
0.218926,0,5.982644
0.213120,0,12.024143
0.221074,0,5.986586
0.177299,1,24.591541
0.225679,0,18.945911
0.226855,0,6.534219
0.098924,1,5.395955
0.566598,0,36.870754
0.126325,1,3.934792
0.118334,1,6.194128
0.219207,0,15.771354
0.565286,0,54.362891
0.263782,0,29.721005
0.084264,1,1.399003
0.327232,0,31.051986
0.494351,0,30.824282
0.150417,1,3.982908
0.194121,1,10.740380
0.112968,1,2.893054
0.079320,1,4.067075
0.208787,0,22.811392
0.179667,1,19.881186
0.097538,1,7.372369
0.235463,0,25.096007
0.185853,1,8.082088
0.094582,1,13.888098
0.140782,1,10.014843
0.215029,0,14.927285
0.213025,0,11.798585
0.618633,0,39.732650
0.240955,0,10.642450
0.112076,1,14.642590
0.183538,1,11.458157
0.177684,1,22.793637
0.149980,1,14.715436
0.147593,1,5.837608
0.319469,0,8.176827
0.280818,0,22.661827
0.281637,0,14.350020
0.420869,0,11.976432
0.091423,1,8.327175
0.130578,1,26.986265
0.279450,0,4.457928
0.126982,1,3.666985
0.194213,1,3.458916
0.141636,1,9.342221
0.138524,1,13.327263
0.248269,0,2.978955
0.439581,0,18.534662
0.212435,0,18.686396
0.132221,1,5.694611
0.141577,1,9.400788
0.762531,0,32.602062
0.512518,0,28.041583
0.573933,0,15.138812
0.202687,0,25.567983
0.536076,0,26.091428
0.144885,1,2.573052
0.345720,0,13.033827
0.313081,0,1.340634
0.278263,0,7.175963
0.185382,1,15.816916
0.178828,1,21.195578
0.526157,0,36.961382
0.314388,0,45.297608
0.883406,0,79.927358
0.129749,1,18.040534
0.161907,1,15.302236
0.119659,1,11.792766
0.155542,1,15.111861
0.156506,1,31.904135
0.223498,0,34.733409
0.243122,0,8.561170
0.438749,0,46.258672
0.173028,1,16.650607
0.288332,0,5.245208
0.245939,0,4.904994
0.087481,1,2.568914
0.168821,1,5.615607
0.181380,1,11.700301
0.115895,1,8.690676
0.286333,0,9.807351
0.167248,1,3.803095
0.182126,1,4.395500
0.344524,0,7.281686
0.202934,0,11.393822
0.181606,1,17.055391
0.362191,0,16.364854
0.465444,0,18.029396
0.182891,1,16.416963
0.134427,1,18.668568
0.166468,1,19.066752
0.404670,0,34.188565
0.384082,0,10.069149
0.116224,1,4.472547
0.201252,0,47.232590
0.524593,0,24.818478
0.112858,1,10.839358
0.156717,1,2.323827
0.205740,0,14.898621
0.162929,1,2.860072
0.390932,0,24.086267
